company_page,company_name
https://www.dairynews.ru/company/zhk-bobrov-2-ekonivaagro-ooo/,"ЖК Бобров 2 (ЭкоНиваАгро, ООО)"
https://www.dairynews.ru/company/zhk-bodeevka-ekonivaagro-ooo/,"ЖК Бодеевка (ЭкоНиваАгро, ООО)"
https://www.dairynews.ru/company/zhk-korshevo-ekonivaagro-ooo/,"ЖК Коршево (ЭкоНиваАгро, ООО)"
https://www.dairynews.ru/company/zhk-dobrino-ekonivaagro-ooo/,"ЖК Добрино (ЭкоНиваАгро, ООО)"
https://www.dairynews.ru/company/plemzavod-bugry-ooo2/,"Племзавод Бугры, ООО"
https://www.dairynews.ru/company/penzamoloko-ooo/,"Пензамолоко, ООО"
https://www.dairynews.ru/company/novyy-put-ooo-/,"НОВЫЙ ПУТЬ, ООО "
https://www.dairynews.ru/company/vostok-agro-ooo/,"Восток-Агро, ООО"
https://www.dairynews.ru/company/imeni-ilicha-oao/,"Имени Ильича, ОАО"
https://www.dairynews.ru/company/pervoe-maya-skhpk-skha/,Первое мая СХПК-СХА
https://www.dairynews.ru/company/mk-bratovshchina-agrofirma-trio-ooo-/,"МК Братовщина (Агрофирма Трио, ООО) "
https://www.dairynews.ru/company/kolkhoz-imeni-kalinina-klokovo/,Колхоз имени Калинина
https://www.dairynews.ru/company/kolkhoz-imeni-gorkogo-/,Колхоз имени Горького 
https://www.dairynews.ru/company/aksuagro-ooo/,"Аксуагро, ООО"
https://www.dairynews.ru/company/ekoprodukt-skhp-ooo/,"Экопродукт СХП, ООО"
https://www.dairynews.ru/company/bobravskoe-zao/,"Бобравское, ЗАО"
https://www.dairynews.ru/company/fgup-krasnoarmeyskiy-im-a-i-maystrenko/,"Красноармейский, ФГУП РПЗ"
https://www.dairynews.ru/company/agrofirma-uralskaya-ooo/,"Агрофирма Уральская, ООО"
https://www.dairynews.ru/company/pravyy-bereg-ooo/,"Правый берег, ООО"
https://www.dairynews.ru/company/im-lakina-ao/,"Им. Лакина, АО"
https://www.dairynews.ru/company/gatchinskoe-zao/,"Гатчинское, ЗАО"
https://www.dairynews.ru/company/kigbaevo-agro-ooo/,"Русская нива (Кигбаево Агро), ООО"
https://www.dairynews.ru/company/lyuban-zao/,"Любань, АО"
https://www.dairynews.ru/company/plemzavod-urozhay-oao/,"Племзавод ""Урожай"", ОАО"
https://www.dairynews.ru/company/poretskoe-oao-pz/,"Порецкое, ОАО ПЗ"
https://www.dairynews.ru/company/tselinnoe-ooo/,"Целинное, ООО"
https://www.dairynews.ru/company/prigorodnyy-spk-ooo/,"Пригородный, СПК ООО"
https://www.dairynews.ru/company/znamya-rodiny-spk/,"Знамя Родины, СПК"
https://www.dairynews.ru/company/zavet-ilicha-spk-/,"Завет Ильича, СПК "
https://www.dairynews.ru/company/roshchinskiy-sovkhoz-gup/,"Рощинский, совхоз ГУСП"
https://www.dairynews.ru/company/don-ooo/,"Дон, ООО"
https://www.dairynews.ru/company/kazminskiy-spk-kolkhoz-plemzavod/,"Казьминский, СПК Колхоз-Племзавод"
https://www.dairynews.ru/company/dubna-plyus-ooo/,"Дубна Плюс, ООО"
https://www.dairynews.ru/company/krasnyy-oktyabr-spk-pz/,"Красный Октябрь, СПК ПЗ"
https://www.dairynews.ru/company/zareche-2-ooo/,"Заречье-2, ООО"
https://www.dairynews.ru/company/derney-ooo/,"Дерней, ООО"
https://www.dairynews.ru/company/novlenskiy-skhpk-kolkhoz/,"Новленский, СХПК колхоз"
https://www.dairynews.ru/company/mir-spk-/,"Мир, СПК"
https://www.dairynews.ru/company/ak-bars-buinsk-ooo/,"Ак Барс Буинск, ООО"
https://www.dairynews.ru/company/kolkhoz-imeni-v-i-lenina-spk/,"Колхоз имени В.И. Ленина, СПК"
https://www.dairynews.ru/company/agroyarsk-apkh-zao/,"АгроЯрск АПХ, АО"
https://www.dairynews.ru/company/verbilovskoe-ooo/,"Вербиловское, ООО"
https://www.dairynews.ru/company/ostrogovitsy-ooo/,"Остроговицы, ООО"
https://www.dairynews.ru/company/mts-ak-tashlinskiy-ooo/,"МТС АК Ташлинский, ООО"
https://www.dairynews.ru/company/volya-oao-pz/,"Воля, ОАО ПЗ"
https://www.dairynews.ru/company/leninskiy-put-oao-opkh-pz/,"Ленинский путь, ОАО ОПХ ПЗ"
https://www.dairynews.ru/company/pz-pushkinskoe-/,"Пушкинское ПЗ, ООО"
https://www.dairynews.ru/company/plemennoy-zavod-razdole/,Племенной завод Раздолье
https://www.dairynews.ru/company/urozhaynoe-skhp-zao/,"Урожайное СХП, ЗАО"
https://www.dairynews.ru/company/agro-niva-ooo/,"Агро-Нива, ООО"
https://www.dairynews.ru/company/emelyanovka-oao/,"Предприятие Емельяновка, ОАО"
https://www.dairynews.ru/company/bakhetle-agro-ooo/,"Бахетле-Агро, ООО"
https://www.dairynews.ru/company/agrofirma-prigorodnaya-ooo/,"Агрофирма Пригородная, ООО"
https://www.dairynews.ru/company/plemennoe-khozyaystvo-ilinskoe-oao/,"Племенное хозяйство Ильинское, ОАО"
https://www.dairynews.ru/company/imeni-kirova-zao/,"Имени Кирова, ЗАО"
https://www.dairynews.ru/company/belorechenskiy-apk-ao/,"Белореченский АПК, АО"
https://www.dairynews.ru/company/agrokompleks-kiyasovskiy-ooo/,"Агрокомплекс Киясовский (Русская нива), ООО"
https://www.dairynews.ru/company/kalozhitsy-fgup-rosselkhozakademii/,Каложицы ФГУП Россельхозакадемии
https://www.dairynews.ru/company/rodina-spk/,"Родина, СПК"
https://www.dairynews.ru/company/oao-kiprinskoe/,"Кипринское, ООО"
https://www.dairynews.ru/company/chebulinskoe-ooo/,"Чебулинское, ООО"
https://www.dairynews.ru/company/zavarzinskiy-plemzavod-ooo/,"Заварзинский племзавод, ООО"
https://www.dairynews.ru/company/krasnoozernoe-pkh-zao/,"Красноозерное ПЗ, АО"
https://www.dairynews.ru/company/agrofirma-vostochnaya-ooo/,"Агрофирма Восточная, ООО"
https://www.dairynews.ru/company/ekokorporatsiya/,Экокорпорация
https://www.dairynews.ru/company/agroalyans-invest-ooo/,"Агроальянс Инвест, ООО"
https://www.dairynews.ru/company/kolkhoz-imeni-michurina-spk-udmurtskaya-respublika/,"Колхоз имени Мичурина, СХПК (Удмуртская республика)"
https://www.dairynews.ru/company/plemzavod-prinevskoe-zao/,"Племзавод Приневское, ЗАО"
https://www.dairynews.ru/company/andronovskiy-spk/,"Андроновский, СПК"
https://www.dairynews.ru/company/vurnarskiy-myasokombinat-oao/,"Вурнарский мясокомбинат, ОАО"
https://www.dairynews.ru/company/nechkinskoe-ooo-russkaya-niva-ooo-/,"Нечкинское, ООО (Русская нива, ООО) "
https://www.dairynews.ru/company/agrofirma-amp-quot-detchinskoe-amp-quot-ooo/,"Агрофирма Детчинское, ООО"
https://www.dairynews.ru/company/kalininskiy-skhpk/,"Калининский, СХПК"
https://www.dairynews.ru/company/urozhay-21-vek-ooo/,"Урожай 21 век, ООО"
https://www.dairynews.ru/company/sheksna-zao/,"Шексна, ЗАО"
https://www.dairynews.ru/company/suleymanov-a-i-kfkh/,"Сулейманов А. И., КФХ"
https://www.dairynews.ru/company/novyy-put-ooo/,"Новый путь, ООО"
https://www.dairynews.ru/company/geroy-spk-kolkhoz-/,"Герой, СПК колхоз "
https://www.dairynews.ru/company/nesterovo-ao-sp/,"Нестерово, АО СП"
https://www.dairynews.ru/company/agrofirma-leninogorskaya-ooo/,"Агрофирма Лениногорская, ООО"
https://www.dairynews.ru/company/kolkhoz-iskra-spk/,"Колхоз Искра, СПК"
https://www.dairynews.ru/company/svezhiy-veter-lpkh/,"Свежий ветер, ЛПХ"
https://www.dairynews.ru/company/kolkhoz-plemzavod-imeni-chapaeva-spk/,"Колхоз-племзавод имени Чапаева, ООО"
https://www.dairynews.ru/company/prisukhonskoe-skhpk/,Присухонское СХПК
https://www.dairynews.ru/company/tyulyachi-agro-ooo/,"Тюлячи Агро, ООО"
https://www.dairynews.ru/company/dobruchi-2-ooo/,"Добручи-2, ООО"
https://www.dairynews.ru/company/agrokompleks-im-tkacheva-p-p-kanevskoe/,"Агрокомплекс им.Ткачева, п/п Каневское"
https://www.dairynews.ru/company/kholdingovaya-kompaniya-agrofirma-rossiya-ooo/,"Россия, АО ХК АФ"
https://www.dairynews.ru/company/zareche-ao-/,"Заречье, АО "
https://www.dairynews.ru/company/agrosvet-zao/,"АгроСвет, ЗАО"
https://www.dairynews.ru/company/plemezavod-krasnoturanskiy-zao/,"Племезавод Краснотуранский, ЗАО"
https://www.dairynews.ru/company/mtf-1-rodina-pao/,"МТФ 1 (Родина, ПАО)"
https://www.dairynews.ru/company/berezniki-spk-kolkhoz-/,"БЕРЕЗНИКИ, СПК (КОЛХОЗ) "
https://www.dairynews.ru/company/agrofirma-korshik-ooo/,"Коршик Агрофирма, ООО"
https://www.dairynews.ru/company/kolkhoz-zarya-sp/,"АГРОФИРМА ЗАРЯ, ООО"
https://www.dairynews.ru/company/krasnaya-baltika-pz-ao/,"Красная Балтика ПЗ, АО"
https://www.dairynews.ru/company/sumino-zao/,"Сумино, ЗАО"
https://www.dairynews.ru/company/spasskoe-spk-kolkhoz/,"Спасское, СПК колхоз"
https://www.dairynews.ru/company/manino-zao/,"Манино, ЗАО"
https://www.dairynews.ru/company/kolkhoz-amp-quot-luch-amp-quot/,"Луч, АО"
https://www.dairynews.ru/company/lesnye-polyany-ooo-/,"Лесные поляны, ООО "
https://www.dairynews.ru/company/konstantinovo-zao/,"Константиново, ЗАО"
https://www.dairynews.ru/company/agrofirma-yuzhnaya-ooo/,"Агрофирма Южная, ООО"
https://www.dairynews.ru/company/kizlyaragrokompleks-oao/,"Кизлярагрокомплекс, ОАО"
https://www.dairynews.ru/company/severnaya-niva-ooo-/,"Северная нива, ООО (Оренбургская область)"
https://www.dairynews.ru/company/rus-spk/,"Русь, СПК (Вологодская обл)"
https://www.dairynews.ru/company/agrofirma-karmaly-ooo/,"Агрофирма Кармалы, ООО"
https://www.dairynews.ru/company/zhk-avangard-oka-agro/,ЖК Авангард (ОКА Агро)
https://www.dairynews.ru/company/lesnoy-skhpk/,"Лесной, СХПК"
https://www.dairynews.ru/company/kulon-af-ooo/,"Кулон АФ, ООО"
https://www.dairynews.ru/company/alekseevskiy-sovkhoz-gusp/,"Алексеевский совхоз, ГУСП РБ"
https://www.dairynews.ru/company/agrofirma-novotroitskaya-ooo/,"Агрофирма Новотроицкая, ООО"
https://www.dairynews.ru/company/ermak-spk/,"Ермак, СПК"
https://www.dairynews.ru/company/glava-kfkh-dubinina-elena-ivanovna-ip/,"Дубинина Е. И., КФХ (ИП)"
https://www.dairynews.ru/company/yuzhnyy-ooo-kfkh/,"Южный, ООО КФХ"
https://www.dairynews.ru/company/plemzavod-sokolovka-skhpk/,"Соколовка, СХПК ПЗ"
https://www.dairynews.ru/company/smena-sp-ooo/,"Смена, ООО СХП"
https://www.dairynews.ru/company/verkhneuslonskaya-ooo-af/,"Верхнеуслонская, ООО АФ"
https://www.dairynews.ru/company/krasnoarmeyskiy-pz-zao/,"Красноармейский, ЗАО ПЗ"
https://www.dairynews.ru/company/agrofirma-adyshevo-ooo/,"Агрофирма Адышево, ООО"
https://www.dairynews.ru/company/oka-moloko-ooo-pitelinskiy-rayon/,"ОКА Молоко ОП №3 (Нестерово), ООО (Пителинский район)"
https://www.dairynews.ru/company/iskra-spk/,"Колхоз Искра, СПК"
https://www.dairynews.ru/company/spk-emurtlinskiy/,"Емуртлинский, СПК"
https://www.dairynews.ru/company/kolkhoz-imeni-v-i-chapaeva-spk/,"Чапаева, ООО"
https://www.dairynews.ru/company/plemzavod-taezhnyy-zao/,"Племзавод Таежный, ЗАО"
https://www.dairynews.ru/company/priozernoe-oao/,"Приозерное, ОАО"
https://www.dairynews.ru/company/volkhovskoe-ao/,"Волховское, АО"
https://www.dairynews.ru/company/imisskoe-zao/,"Имисское, ЗАО"
https://www.dairynews.ru/company/novomikhaylovskiy-psk/,"Новомихайловский, ПСК"
https://www.dairynews.ru/company/korenovskoe-fgup/,"Кореновское, ФГУП"
https://www.dairynews.ru/company/dubrovskoe-zao/,"Дубровское, АО"
https://www.dairynews.ru/company/spasskoe-ooo/,"Спасское, ООО"
https://www.dairynews.ru/company/orlik-oao/,"Орлик, ОАО"
https://www.dairynews.ru/company/agromir-ooo/,"Агро-Мир, ООО"
https://www.dairynews.ru/company/zubareva-natalya-vladimiovna-ip-glava-kfkh/,"Зубарева Наталья Владимировна, ИП К(Ф)Х"
https://www.dairynews.ru/company/novopokrovskiy-skhpk/,"Новопокровский, СХПК"
https://www.dairynews.ru/company/bereznikovskoe-szao/,"Березниковское, СЗАО"
https://www.dairynews.ru/company/prikame-ooo/,"Прикамье, ООО (Русская нива, ООО) "
https://www.dairynews.ru/company/servis-agro-ooo/,"Сервис Агро, ООО"
https://www.dairynews.ru/company/oredezhskiy-spk/,"Оредежский, СПК"
https://www.dairynews.ru/company/mapo-i-k-ooo-tnv/,"Мапо и К, ООО ТнВ"
https://www.dairynews.ru/company/klenovo-chegodaevo-fgup-ekh/,"Кленово-Чегодаево, ФГУП ЭХ"
https://www.dairynews.ru/company/dobrynya-ooo/,"Добрыня, ООО"
https://www.dairynews.ru/company/orlovskie-chernozyemy-oao/,"Орловские Чернозёмы, ОАО"
https://www.dairynews.ru/company/yupiter-ooo/,"Юпитер, ООО"
https://www.dairynews.ru/company/plemennoy-zavod-ruchi-zao/,"Племенной завод Ручьи, ЗАО"
https://www.dairynews.ru/company/oao-plemennoy-zavod-bolshemurashkinskiy/,"Большемурашкинский, ОАО ПЗ"
https://www.dairynews.ru/company/myaksinskiy-kolkhoz/,Мяксинский колхоз
https://www.dairynews.ru/company/osminskoe-zao/,"Осьминское, ЗАО"
https://www.dairynews.ru/company/polyany-spk/,"Поляны, СПК"
https://www.dairynews.ru/company/agrofirma-niva-ooo krsndr/,"Агрофирма ""Нива"", ООО"
https://www.dairynews.ru/company/melnikovo-zao/,"Мельниково, ЗАО"
https://www.dairynews.ru/company/don-agro-ooopr/,"Дон-Агро, ООО"
https://www.dairynews.ru/company/pselskoe-ooo-/,"Псельское, ООО "
https://www.dairynews.ru/company/agroniva-ooo/,"АгроНива, ООО"
https://www.dairynews.ru/company/plemzavod-beysug-oao-ss/,"Бейсуг ПЗ, ОАО СС"
https://www.dairynews.ru/company/nelyubino-spk/,"Нелюбино, СПК"
https://www.dairynews.ru/company/agrokonsalting-ooo/,"Агроконсалтинг, ООО"
https://www.dairynews.ru/company/vologodskiy-plemennoy-konezavod-/,"ПКЗ Вологодский, СПК"
https://www.dairynews.ru/company/apk-pz-yamskoy-ooo/,"Ямской, ООО АПК ПЗ "
https://www.dairynews.ru/company/skh-artel-im-kalinina/,Колхоз им. Калинина
https://www.dairynews.ru/company/russkoe-moloko-ooo-rusmol/,"Русское молоко, ООО (РУСМОЛ)"
https://www.dairynews.ru/company/sheksninskaya-zarya-oo/,"Шекснинская заря, ООО"
https://www.dairynews.ru/company/totemskiy-spk/,"Тотемский, СПК"
https://www.dairynews.ru/company/plemzavod-oktyabrskiy-oao kaluga/,"Племзавод Октябрьский, ОАО"
https://www.dairynews.ru/company/svoboda-spk-uvinskogo-rayona/,"Свобода, СПК Увинского района"
https://www.dairynews.ru/company/spk-kolkhoz-im-k-marksa/,"им. К. МАРКСА, СПК (КОЛХОЗ) "
https://www.dairynews.ru/company/niva-agro-oao/,"Нива-Агро, ОАО"
